county,eoa_name,service_zip_codes,HCPCS_Code,rate,rate_type_service,rate_type_provider,source_url,other_research_comments,other_source_urls,effective_date,NPI,gaso_npi,provider_name,data_quality_flag,research_notes
Stanislaus,Zone 5,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0425,72.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1548531627,,Bay Medic,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 5,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0426,3250.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1548531627,,Bay Medic,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 5,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0428,2485.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1548531627,,Bay Medic,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 5,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0434,9975.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1548531627,,Bay Medic,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 5,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0425,13.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1134518996,,Citizen Medical Response,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 5,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0428,675.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1134518996,,Citizen Medical Response,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 4 & D,95363,A0425,80.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1841380763,,Del Puerto Healthcare District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 4 & D,95363,A0427,2865.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1841380763,,Del Puerto Healthcare District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 4 & D,95363,A0429,1870.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1841380763,,Del Puerto Healthcare District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 4 & D,95363,A0433,3000.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1841380763,,Del Puerto Healthcare District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone 4 & D,95363,A0998,300.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1841380763,,Del Puerto Healthcare District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,County-wide IFT,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0425,75.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1558501890,,Norcal Ambulance,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,County-wide IFT,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0426,3425.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1558501890,,Norcal Ambulance,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,County-wide IFT,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0428,3050.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1558501890,,Norcal Ambulance,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,County-wide IFT,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0434,14500.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1558501890,,Norcal Ambulance,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone A,95363,A0425,12.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1417102716,,Oak Valley Hospital District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone A,95363,A0427,3624.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1417102716,,Oak Valley Hospital District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone A,95363,A0429,2334.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1417102716,,Oak Valley Hospital District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone A,95363,A0433,4434.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1417102716,,Oak Valley Hospital District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,Zone A,95363,A0998,264.0,911,county,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - 911 Emergency,,2024-07-01,1417102716,,Oak Valley Hospital District,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
Stanislaus,County-wide IFT,"95307, 95313, 95316, 95319, 95323, 95326, 95328, 95329, 95350, 95351, 95354, 95355, 95356, 95357, 95358, 95360, 95361, 95363, 95367, 95368, 95380, 95382, 95386, 95387",A0425,78.0,IFT,contracted,https://oes.stancounty.gov/divisions/emergency-medical-services-agency/ambulance-rates,Verified from Stanislaus County EMS Agency ambulance rates webpage - IFT Non-Emergency,,2024-07-01,1750366068,,Pro Transport-1,Verified,"Source is Stanislaus County EMS Agency rates webpage (HTML table). County sets 911 emergency rates for exclusive operating area providers; IFT providers file their own rates (county does not set/limit IFT rates). 911 zones: Zone 4 & D (Del Puerto), Zone 5 (AMR), Zone A (Oak Valley), Zone W (Westside). HCPCS mapping: 911 uses A0427 (ALS-E), A0429 (BLS-E), A0433 (ALS2), A0998 (non-transport), A0425 (mileage); IFT uses A0426 (ALS-NE), A0428 (BLS-NE), A0434 (SCT/CCT), A0425 (mileage)."
